LEGEND,M = Music,T = Tech / Smart Home / DIY,F = Food & Cooking,C = Comedy,N = News,V = TV / Video,O = Other
,Leave cat blank to keep as unsure. Fill top ones first — sorted by play count.,,,,,,

cat,channel name,plays,videos,channel url
,Armed Sphere,1,1,https://www.youtube.com/channel/UCTSDqq_38e5rX2Fw0it6osg
,Shortify,1,1,https://www.youtube.com/channel/UChCGaPg6shIlS3WhocOrs3A
,Daily Bullets,1,1,https://www.youtube.com/channel/UCpGEamdtwQz4Pyq0uiSFaUA
,TuxMotivation,1,1,https://www.youtube.com/channel/UC0Cs4KqCKTPQhZwFeEPaeNQ
,American Veterans Center,1,1,https://www.youtube.com/channel/UCTnhya0OmSG64vw3fVgdGDg
,Dance n Music,1,1,https://www.youtube.com/channel/UCBZHFNooFTJNd74aesH-8Lg
,On Point,1,1,https://www.youtube.com/channel/UCnIYElM93AtgqnWhP1XXJxg
,WAR SPECTATOR,1,1,https://www.youtube.com/channel/UCzSPHijHNk1xfAg9bHww58g
,Hustlebay,1,1,https://www.youtube.com/channel/UCdtMH0w0cVOCFSTUAaFuuGQ
,BlackConservative24,1,1,https://www.youtube.com/channel/UCLml2_OPYFkrqs38TVrcU5g
,Controversial Commentary Clips,1,1,https://www.youtube.com/channel/UC9gWoa8D-uJj8WVJBMLcROg
,Pianofrenchy,1,1,https://www.youtube.com/channel/UChq-kI7gKzsRpxg806Yb_Tg
,Fredo on TV,1,1,https://www.youtube.com/channel/UClOnJwSzSOKMh_tvCkIFRbQ
,Zoibaf Music,1,1,https://www.youtube.com/channel/UCV47X0cptFdEfnbWYI9QsLA
,Angry Patriot 1776,1,1,https://www.youtube.com/channel/UCtxxdjt_wYCvk65FSSUkMTQ
,Space in 1 Minute,1,1,https://www.youtube.com/channel/UCtj7V-hhhiWEcB24nqYNkrw
,Surviving Fillmoe Africa,1,1,https://www.youtube.com/channel/UCpZZja22QwwpxO0z54whFbQ
,Sck Seydou,1,1,https://www.youtube.com/channel/UC6dS2eLigrsLCuJpYx96EUQ
,Morgan Nelson,1,1,https://www.youtube.com/channel/UCDrNQ4EbhpGg_DO4aT70hlQ
,Viral Posts,1,1,https://www.youtube.com/channel/UCZvGfFm1eZzedZZ_qkoG6bQ
,roxed,1,1,https://www.youtube.com/channel/UCYUFBwVUzkPi8iXZlqmS5rw
,Dude Real,1,1,https://www.youtube.com/channel/UC5hv4_SaLNlFOC3wsHJIPcg
,The Music Reaction Group,1,1,https://www.youtube.com/channel/UC920UmvkiyIKiaODoy-p9PA
,Chewkz,1,1,https://www.youtube.com/channel/UC2z8HLrUbudYX_fTyLzpptw
,Mr. Moore Taught Me,1,1,https://www.youtube.com/channel/UChSUX2my8NU4-ktVTlmknQQ
,Grandpa Motivation,1,1,https://www.youtube.com/channel/UCvG2hYUskuA1ftk1MKomO2A
,No Time,1,1,https://www.youtube.com/channel/UC89LdDnbGipnpVLOy_9XkpQ
,Jelly Roll Fan,1,1,https://www.youtube.com/channel/UCM5CYj7qIHDlXqvLEnaXcnA
,The BAD Gamer,1,1,https://www.youtube.com/channel/UC2Ns45aIeBTYBJtCkPWI0Bw
,Papa Roach,1,1,https://www.youtube.com/channel/UCeekxg1vju_sjIK9KjJJLYg
,sina-drums,1,1,https://www.youtube.com/channel/UCGn3-2LtsXHgtBIdl2Loozw
,Johnny Carson,1,1,https://www.youtube.com/channel/UC7McHNOsrUL2fRxTB_xvgRQ
,Ken Truxal,1,1,https://www.youtube.com/channel/UCS4TYCpsobTYSfWOwEH9Bvw
,Shane Profitt,1,1,https://www.youtube.com/channel/UCwi4Xi136-evxVj_xynkMJA
,Law&Crime Trials,1,1,https://www.youtube.com/channel/UCXCLaaClAWQiTkl3pw9ZdLw
,The List,1,1,https://www.youtube.com/channel/UCJ7dtuZhjFSJvb_CZjWJkng
,Pawn Stars,1,1,https://www.youtube.com/channel/UCmyjVwYZbp5YPYTUyeopO2g
,Science Channel,1,1,https://www.youtube.com/channel/UCvJiYiBUbw4tmpRSZT2r1Hw
,Musical Comedy,1,1,https://www.youtube.com/channel/UCyQC7K1wHxYeBhuViUeSriA
,spectrotoons,1,1,https://www.youtube.com/channel/UCXR8vyUYKXzkphzM_stndiA
,First Coast News,1,1,https://www.youtube.com/channel/UCJCdiZtw9zStiR3xgnp7qlg
,Nicki Swift,1,1,https://www.youtube.com/channel/UC1DGpYiEiqBrQtYXFbLhMVQ
,Trish Regan,1,1,https://www.youtube.com/channel/UCBlMo25WDUKJNQ7G8sAk4Zw
,Hitler Rants Parodies,1,1,https://www.youtube.com/channel/UCSEu_9uWST6nOtHbjYLvG5A
,LIL LENS KAP,1,1,https://www.youtube.com/channel/UCzHxPcT2aTI2WDRbnBjidtg
,InCinematic,1,1,https://www.youtube.com/channel/UCS-YUUeB6VNnj2PGvVB0I5Q
,Guess What,1,1,https://www.youtube.com/channel/UCcr1f1_qmtKtjhx4euEv5OA
,NF FanKid,1,1,https://www.youtube.com/channel/UCjSAE5E3AcJixwjhhBCsMXA
,🌹 Charlie Rose 🌹,1,1,https://www.youtube.com/channel/UCNXcYdyEsBWAGa0CUDCdRgA
,R6Goon,1,1,https://www.youtube.com/channel/UCQ2Iq_9PImbasT1yQpIGHNQ
,Tongal,1,1,https://www.youtube.com/channel/UCNB5_68-YjAhWRvm7G81v1Q
,Zeki,1,1,https://www.youtube.com/channel/UCIDcMfx5J4s-7f0gTR0f3Uw
,CHINCHILLA,1,1,https://www.youtube.com/channel/UCZc7gfR6BH-mGJh0_EgHAIQ
,Ambient Worlds,1,1,https://www.youtube.com/channel/UCfR8HhkbpDAwvYxrecNg4Mg
,The Speak Easy Lounge,1,1,https://www.youtube.com/channel/UCX6Y5_-uy80oFgH6pkfS-dw
,The Finance Zone,1,1,https://www.youtube.com/channel/UCC3jJHXqrDHgllttzfVafbA
,TheGuitarLesson.com,1,1,https://www.youtube.com/channel/UCdMs4EuoxutL2ZzEW822vcQ
,Adam Neely,1,1,https://www.youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ
,MMMirrorMan,1,1,https://www.youtube.com/channel/UCe9IaWStnG2Up4RIalzvhVQ
,CRUX,1,1,https://www.youtube.com/channel/UC3prwMn9aU2z5Y158ZdGyyA
,TheWolfJohnson,1,1,https://www.youtube.com/channel/UCMjrevKzqlu7kjJFgGXDopA
,The Rubin Report,1,1,https://www.youtube.com/channel/UCJdKr0Bgd_5saZYqLCa9mng
,Tracetainment,1,1,https://www.youtube.com/channel/UC1FLzWqSknovFGczwfwr_dQ
,Times Now,1,1,https://www.youtube.com/channel/UC6RJ7-PaXg6TIH2BzZfTV7w
,Al Arabiya English,1,1,https://www.youtube.com/channel/UCIZJ9a6P_nxCFJTmL0gh_IQ
,Deep Pixel Studio,1,1,https://www.youtube.com/channel/UCemkvEmWcNiiUyRCnd4WH3Q
,Big Jack Fross,1,1,https://www.youtube.com/channel/UCrt-Ewta100hMMl2TOVa7qw
,Tech Chasm,1,1,https://www.youtube.com/channel/UCUF-OfqZ3hFCxnnKJ-lG1yg
,John Lockwood,1,1,https://www.youtube.com/channel/UCjz1_slGagXuk9Aky3HjnIQ
,redo,1,1,https://www.youtube.com/channel/UCQ_pcrsQOojW3wikWFwrLsg
,HouseBarons,1,1,https://www.youtube.com/channel/UCMI0EN2X4wd0UU_Kd9wtjDA
,Samuel Perry-Falvey,1,1,https://www.youtube.com/channel/UCp3NU3sSGJa5LocOL3EVfxw
,MrsCravat,1,1,https://www.youtube.com/channel/UCt1-V5qbt6p62HBwCezxKqg
,"Mind, the mental health charity",1,1,https://www.youtube.com/channel/UCarWBJYMNqJxgn6n8_htCTQ
,DeVory Darkins,1,1,https://www.youtube.com/channel/UCY0VLqmA80i4cSMdjQoxFYg
,Charlie Kirk,1,1,https://www.youtube.com/channel/UCfaIu2jO-fppCQV_lchCRIQ
,Best of The Voice,1,1,https://www.youtube.com/channel/UCBJh1lBd44OGUd5JrHZQvCQ
,Wired Gypsy,1,1,https://www.youtube.com/channel/UCmUv5UA7WyXHRjxU47iaojQ
,Heath Riles BBQ,1,1,https://www.youtube.com/channel/UCtPVT3HYB5jHMD2NWaMxzxQ
,805Grilling (Traeger),1,1,https://www.youtube.com/channel/UCio79Ni8WxRuQcW78VXfoUA
,Stu And Dave Do America,1,1,https://www.youtube.com/channel/UCc-pG9mtJWx_sW4b0gNmz4Q
,Jacob Reed,1,1,https://www.youtube.com/channel/UC96AldCTrXcRpK_UAHcnavg
,BlazeTV,1,1,https://www.youtube.com/channel/UCKgJEs_v0JB-6jWb8lIy9Xw
,Laugh Factory,1,1,https://www.youtube.com/channel/UCxyCzPY2pjAjrxoSYclpuLg
,Loot Baby,1,1,https://www.youtube.com/channel/UCIy5r-atD2RoAn6e7M0-dNw
,Sergio Reis,1,1,https://www.youtube.com/channel/UCAG6t1lcCLw6ShcOMgIk_WA
,Call In Sick,1,1,https://www.youtube.com/channel/UCCmOpL6IkF79I0CE1nIBgGQ
,The Spin Wires,1,1,https://www.youtube.com/channel/UCi5EmiJkkyiQxCQl1YwEiMw
,slowed songs,1,1,https://www.youtube.com/channel/UCCXuLSvr3ltF1rHN293T-9g
,Young Merkules,1,1,https://www.youtube.com/channel/UC1DGEwjCYxjR96FtaI5GFbA
,Yung Lean,1,1,https://www.youtube.com/channel/UCQSUJUDbJMzph0_vpyzvzZQ
,random804,1,1,https://www.youtube.com/channel/UCz66sJbzTTte0_lX6rzkK5A
,Charlie Calotta Reacts,1,1,https://www.youtube.com/channel/UCqqKkMqO-Dc-dfp9eKZE1dA
,ItsHanna,1,1,https://www.youtube.com/channel/UCK4i_wR6ppW4OWqchQMOBxw
,Petey Richards,1,1,https://www.youtube.com/channel/UC-2RhYp50W5Ktkwvtl-rzCw
,funnyhow,1,1,https://www.youtube.com/channel/UCPaLCRL3a0fymvXmAA4532w
,NYT Cooking,1,1,https://www.youtube.com/channel/UC1rIOwTqDuWkFj87HZYRFOg
,Ghost Mountain Group,1,1,https://www.youtube.com/channel/UCFBvxXjToEEsw-vnEBdLU9Q
,Studio39NYC,1,1,https://www.youtube.com/channel/UC7rZeeNjxtj9IRK5J_VVtHQ
,BenBankasComedy,1,1,https://www.youtube.com/channel/UC2O0u4qk8pF5fjs94kN1CUQ
,Quote Theory,1,1,https://www.youtube.com/channel/UC28yxEuRwSGFUWLtIZffJMQ
,Don-Anjelo,1,1,https://www.youtube.com/channel/UCqmhNagfGc2mCNYTaO4Y-rw
,ScienceClic English,1,1,https://www.youtube.com/channel/UCWvq4kcdNI1r1jZKFw9TiUA
,lvl 1 rock,1,1,https://www.youtube.com/channel/UCmX9gOOI3hTUQRN1BPaXiTQ
,dr idiot,1,1,https://www.youtube.com/channel/UCd_XukW5gAqg3fkzZpJg95g
,Tech voyager,1,1,https://www.youtube.com/channel/UCYY2Rq9Dp7K8DVS5YgYFfgA
,Marcos Matana,1,1,https://www.youtube.com/channel/UC0xZ8AVbl5Xi1duvEEhFhQQ
,Retrospective Soundtrack,1,1,https://www.youtube.com/channel/UChZE6YO1kG7YVD9DJ4oDGOw
,Your Favorite Villain,1,1,https://www.youtube.com/channel/UCekMzAFlzT0CwoJjysI_WkQ
,Make With Miles,1,1,https://www.youtube.com/channel/UCQJQB-ij7HNYKCyNdi0Y--Q
,Soothing Soundwave Records,1,1,https://www.youtube.com/channel/UCcCJNOpMhmOgkYN8s9kbCBg
,Travis Doucette,1,1,https://www.youtube.com/channel/UCxXqw_X7vWJGU_4v5ibuwdQ
,Space Matters,1,1,https://www.youtube.com/channel/UCb7fZdCnbt3AqnjgoNyT6UQ
,Lofi Girl,1,1,https://www.youtube.com/channel/UCSJ4gkVC6NrvII8umztf0Ow
,Music chill,1,1,https://www.youtube.com/channel/UCStddLPOmTZcfc88s7cIApA
,Blinds To Go,1,1,https://www.youtube.com/channel/UCxdMSJD-r9S783yjejdtiKA
,JDXGamingZ,1,1,https://www.youtube.com/channel/UCmrrUiiIhZROdxuIElYWmbg
,League of Legends,1,1,https://www.youtube.com/channel/UC2t5bjwHdUX4vM2g8TRDq5g
,Russell,1,1,https://www.youtube.com/channel/UC584kVx7JrGcLlXBn3ry69Q
,Lil Revolution,1,1,https://www.youtube.com/channel/UCpuqyHSqUu2dIJNRVYsiBIw
,TONY TUNES,1,1,https://www.youtube.com/channel/UC4ARlszsl-bBxIuq-HG_79w
,bigdamnbandofficial,1,1,https://www.youtube.com/channel/UCIp11h1stVlXGnwtFNSfIaA
,Manon de Reeper,1,1,https://www.youtube.com/channel/UC0FSDv5HOLb1h2-OYI8UVEg
,Michael Palmisano,1,1,https://www.youtube.com/channel/UC5rPp4vKg6AN8qnRCZ_RkPA
,Karylann Love,1,1,https://www.youtube.com/channel/UC62AJ6z_PoTVLalfFPxixFA
,Roy Orbison 3,1,1,https://www.youtube.com/channel/UCGWCzlxs9J1Eez0mCwNq7yQ
,Rykerroad,1,1,https://www.youtube.com/channel/UCkUtOX8EG9dsUqLDmZT1LHQ
,Steam Powered Giraffe,1,1,https://www.youtube.com/channel/UCS6RRU53yk8AEXmpmh0DpIw
,JAX,1,1,https://www.youtube.com/channel/UC60kwqBXG52dCd-_oUphnwA
,Alex Hefner,1,1,https://www.youtube.com/channel/UCndv21pMjPqoJN84GX57YgQ
,Platinum Moon,1,1,https://www.youtube.com/channel/UCwQuit3TPke-apc-wg23f9A
,Paul Harrell,1,1,https://www.youtube.com/channel/UC6QH13V2o68zynSa0hZy9uQ
,SWI Fence,1,1,https://www.youtube.com/channel/UCKZ8rwglENLbDoawewCm4jg
,ThatHairyCanadian,1,1,https://www.youtube.com/channel/UC6M3_R3OgF8mh-axPjA1nBg
,Keith Johnson Woodworking,1,1,https://www.youtube.com/channel/UCb60k9TqVgUxi0uL2IATxXA
,Furniture Flipping Teacher,1,1,https://www.youtube.com/channel/UCa68zpY9C3IbERhv3Pbjg9g
,Mr. Reboot,1,1,https://www.youtube.com/channel/UCCEOreHGzSXAw3XgFfZJszg
,Danny Sapko,1,1,https://www.youtube.com/channel/UCPVjQ58A0BujzVMEmFCJ3hA
,BIRP!,1,1,https://www.youtube.com/channel/UC-HHJWCzskrsPdEjYulBg4w
,Yorro,1,1,https://www.youtube.com/channel/UCVkX7yuLwzLpXGDNgrgX3gA
,Empire Falls,1,1,https://www.youtube.com/channel/UC6Ct_y2wgsyRgceMkJ66HIw
,Matt Jones,1,1,https://www.youtube.com/channel/UCXEuQ_O6BUWwhVhcMyXNHgg
,TrilliumSG,1,1,https://www.youtube.com/channel/UCLlSdmv2YqcOdESs6TXM2qw
,Sunshine That you just have to watch,1,1,https://www.youtube.com/channel/UCnKgKmBjeGNtPBBA5XWHfYw
,Rock N' Roll True Stories,1,1,https://www.youtube.com/channel/UCeYuZB53ge-tdHWUDF87xQw
,Sailrite Workbench,1,1,https://www.youtube.com/channel/UCoT8AFz1pE3xeK68q2dOPKA
,Orny Adams,1,1,https://www.youtube.com/channel/UCppCT1IY73zk_DjUEANRqqg
,SNAK THE RIPPER,1,1,https://www.youtube.com/channel/UCjNzc8-5TduqolYvGVnqnEw
,Laugh After Dark,1,1,https://www.youtube.com/channel/UCj96-bhVZ1aOwx19RC7Swmw
,EmGi,1,1,https://www.youtube.com/channel/UC3SbBRIyijoZ9ujv_MPsGUg
,Josh Strife Hayes,1,1,https://www.youtube.com/channel/UCRWyPm7MrfotIYF8A8MGV3g
,Legenis,1,1,https://www.youtube.com/channel/UCwoPD67RGHULNGsLSm1goFw
,Computer Gaming Yesterday,1,1,https://www.youtube.com/channel/UCmPXXix0AucxBo-r8LZbQ_Q
,Trammie,1,1,https://www.youtube.com/channel/UCdICgmuP4Fusi9SqbOCw2Yg
,metal4head20,1,1,https://www.youtube.com/channel/UCmufI1r6OUfLjuiwUsoy15g
,SilentScreamer,1,1,https://www.youtube.com/channel/UCbIZ4DjKzQ82xdjcvrAKkLw
,DayLite Windows,1,1,https://www.youtube.com/channel/UCVGaJVK81Fb9i2UXQW25jkw
,Jacob Carlson (Check Out Jacob),1,1,https://www.youtube.com/channel/UCYXZYl0JgaS7G1nZ1MWfFIQ
,MKB Hobbies,1,1,https://www.youtube.com/channel/UC3vU-UfcOopEKzW20JI5S2w
,Playable Worlds,1,1,https://www.youtube.com/channel/UCC6cJlErEK6vWcpTfDCzPFQ
,Fresh Tech,1,1,https://www.youtube.com/channel/UCkuYl6b8QqBeQkd1MuiyKNw
,Dr. Ellie Phillips,1,1,https://www.youtube.com/channel/UCP7_49XDnkfIN5r5CKIM83Q
,WNEP,1,1,https://www.youtube.com/channel/UCRntP8_e9ZPvlO0oru63cbQ
,Brad Williams,1,1,https://www.youtube.com/channel/UCSj_Ewo8V0CUKF0JT9s6sAA
,Kazuma,1,1,https://www.youtube.com/channel/UCLf70ipw-NxU1rsqGVd3Aeg
,Technithusiast,1,1,https://www.youtube.com/channel/UCN4_NYvCU-tvIG3F1QSVdSw
,Game Informer,1,1,https://www.youtube.com/channel/UCK-65DO2oOxxMwphl2tYtcw
,The Retro Collective,1,1,https://www.youtube.com/channel/UCLEoyoOKZK0idGqSc6Pi23w
,IGN,1,1,https://www.youtube.com/channel/UCKy1dAqELo0zrOtPkf0eTMw
,The Cool Down,1,1,https://www.youtube.com/channel/UCFPcqIHmFsuHrUhjsJMCbYg
,GDC Festival of Gaming,1,1,https://www.youtube.com/channel/UC0JB7TSe49lg56u6qH8y_MQ
,Big Musk,1,1,https://www.youtube.com/channel/UCJaO3jfPlqONDeGsqx3TZpQ
,Ars Technica,1,1,https://www.youtube.com/channel/UCCDU1fsmgvWljcW2aodfJsA
,SelectBlinds,1,1,https://www.youtube.com/channel/UCBu2DA6jYCKLoME1rOH5A3A
,Graber Blinds,1,1,https://www.youtube.com/channel/UCCN0G9FM5zcIpRCY_0Pf2Dw
,truTV,1,1,https://www.youtube.com/channel/UCb0xfM3HGOsqPYNAocXXNAQ
,BEST COOL TECH,1,1,https://www.youtube.com/channel/UCCb2_NuGcs_WYwET6xSPd-A
,Josh Stunell,1,1,https://www.youtube.com/channel/UCDgseix1XtV4Yado6-yORIA
,TTH funny,1,1,https://www.youtube.com/channel/UCChVRz09P7jDBQ-P78IXrbQ
,LiL PEEP,1,1,https://www.youtube.com/channel/UCAfNyFkHZfu_YFHGe0FF98Q
,blicketh,1,1,https://www.youtube.com/channel/UCceHbQ6GA9QR1RlzGf66swg
,AG1,1,1,https://www.youtube.com/channel/UC_h93pIJS9IWSBaiREG5fMA
,3 Day Blinds,1,1,https://www.youtube.com/channel/UCIBXqkPwtIyzImUqrkxjCpg
,Cozy DIY Home,1,1,https://www.youtube.com/channel/UCbnY-O1Pse1lekxYWqVJwgg
,Ricky,1,1,https://www.youtube.com/channel/UCAdvxTZHGz0KZAKKTIzniZg
,The Terrace Kitchen,1,1,https://www.youtube.com/channel/UC2bgPCeViczOgAoPJLr_iug
,Shafar_sjc,1,1,https://www.youtube.com/channel/UC1eATAJapD2ME3DST1tzQFg
,True Tech Finds,1,1,https://www.youtube.com/channel/UCnjtGz3c0HeIWvRYjyaLs_w
,ForTheBurbs,1,1,https://www.youtube.com/channel/UCISVviKwSuJLSyLwUKrbP8w
,Waydot,1,1,https://www.youtube.com/channel/UCKXUjkS_r-N9V1ncwYf4luA
,Tucker Carlson Clips,1,1,https://www.youtube.com/channel/UCtvyqE7Zvg0B3qSSAtLG70Q
,Chris Cafiero,1,1,https://www.youtube.com/channel/UCHnAYLrjeNgPbCxtLi6AcLA
,The Gavin Coyle,1,1,https://www.youtube.com/channel/UCB18FcRhzPQyCy4i9k2jC4g
,Robsan,1,1,https://www.youtube.com/channel/UCFTejMpz1ZsUemgs9iuANOQ
,Dock Tok,1,1,https://www.youtube.com/channel/UCmnPsyey2_EHuEEcp8-mlWg
,小汤师傅,1,1,https://www.youtube.com/channel/UCEN-7arIDRWUJv5kC0vXpAg
,Noonessafe shorts,1,1,https://www.youtube.com/channel/UCA8hW4o-9cCKDRowwGmCg6Q
,The Warning Perú,1,1,https://www.youtube.com/channel/UCbFR7yi8038fVZ4lZ22ugXA
,FitFix,1,1,https://www.youtube.com/channel/UC3NJVkGUkPwvWwWpQG-67Ag
,Stefunny Strange,1,1,https://www.youtube.com/channel/UCdjcBY09j5lh2hJu9GeXq2g
,Jed Said Therapy,1,1,https://www.youtube.com/channel/UCHVvnJS3Eof3S67CBYvWKsQ
,Find Dig,1,1,https://www.youtube.com/channel/UCSvZeOoQofTSXxt8RxJwaSw
,Jen Perkins,1,1,https://www.youtube.com/channel/UCUFbkqE4OniCa8ItEqk30sA
,PatekTV,1,1,https://www.youtube.com/channel/UCdyn_sVyH6N--9PXxweUTDw
,Sassy Tullahassee,1,1,https://www.youtube.com/channel/UCF3r-61J2EEL3v0c7Q9pJNg
,Kuko Talks,1,1,https://www.youtube.com/channel/UCg65tOx-K3tmZ4IBKykoz8w
,Moosa Tv Info,1,1,https://www.youtube.com/channel/UCsbCH2m8YUT11iqZv18b_PQ
,Doc Edward,1,1,https://www.youtube.com/channel/UCGy-vg6tzk86-vZ3l7qHqMw
,Skid Kids,1,1,https://www.youtube.com/channel/UCQ5kqUO7Pkc7YWRNnjetfbw
,Mr. Puffer,1,1,https://www.youtube.com/channel/UCaS0YSxH_faQy6ZAIXm958g
,MgmProfessor,1,1,https://www.youtube.com/channel/UCJ_GFFLM6mqtSwCKayCToeQ
,USCCA,1,1,https://www.youtube.com/channel/UCOtLoWm8T23VJzoCK4TBAiA
,LittleMaple,1,1,https://www.youtube.com/channel/UCIGSYiCK4ZVBbxyg-dkumsg
,Albert De Jesus,1,1,https://www.youtube.com/channel/UCM6AOaWUicwaNILa2vJlRKw
,Snarp Shorts,1,1,https://www.youtube.com/channel/UCfOkE33YBuIwCiQiYXC-iaQ
,Edcers,1,1,https://www.youtube.com/channel/UCzBChCdB_mfLhHijr9cf-_w
,Tex,1,1,https://www.youtube.com/channel/UC8qRMaGOtcjPoWaKfS-e4bg
,Tips Workshop,1,1,https://www.youtube.com/channel/UC9yZkmteI0_1cprtkSar45A
,JunkTramp,1,1,https://www.youtube.com/channel/UC_X3VexB-zomcP0E2i7NUjQ
,Valkyrie,1,1,https://www.youtube.com/channel/UCKnHYmyXj2yjpAco4bz6kUw
,Kat Abela,1,1,https://www.youtube.com/channel/UCeWAD_ceyP9qkNA7l0PyvNQ
,Robot Monster,1,1,https://www.youtube.com/channel/UC2Vro_GNiB-9P8HVGuhZEoQ
,nicoflyer26,1,1,https://www.youtube.com/channel/UCNmiAjodOEd9fQGY7QdjLBg
,Rayna Vallandingham,1,1,https://www.youtube.com/channel/UCPLhSUWFIzfv-4MzGQ7KFjQ
,Force Gaming,1,1,https://www.youtube.com/channel/UCGhs9S33RAeT5DEuKTO4Oew
,FTC Boxing,1,1,https://www.youtube.com/channel/UCfkgYR8M49wFbBPZdqxIpLg
,WTI,1,1,https://www.youtube.com/channel/UCdWysCA6JTj52bLj4bin57Q
,Garden Fundamentals,1,1,https://www.youtube.com/channel/UCJfYCNSWCIuOB2sltDh5ZjQ
,Tom Bilyeu,1,1,https://www.youtube.com/channel/UCnYMOamNKLGVlJgRUbamveA
,Lex Clips,1,1,https://www.youtube.com/channel/UCJIfeSCssxSC_Dhc5s7woww
,Rich Roll,1,1,https://www.youtube.com/channel/UCpjlh0e319ksmoOD7bQFSiw
,MegaBuilds,1,1,https://www.youtube.com/channel/UC6TY36Ys_J6UPKd75TpRuUw
,South4Music,1,1,https://www.youtube.com/channel/UCqVrwCgcSMKb0f8ngVKxXLA
,thehermit777,1,1,https://www.youtube.com/channel/UCA8m6b-fnhM8VKI0_5nWzdg
,Thee Burger Dude,1,1,https://www.youtube.com/channel/UCMw6K-dJTWUJxX4NCPCgS9w
,A24,1,1,https://www.youtube.com/channel/UCuPivVjnfNo4mb3Oog_frZg
,Paste Magazine,1,1,https://www.youtube.com/channel/UC_PscE_7n8SiMspieMGMK_A
,Frontier - A Verizon Company,1,1,https://www.youtube.com/channel/UC3XH3nw6wNuIcpV_THQxTJA
,PomplamooseMusic,1,1,https://www.youtube.com/channel/UCSiPjfAJBgbFlIUsxOWpK0w
,Tavis Lovell,1,1,https://www.youtube.com/channel/UCZGxbFCPizItTD1SIc00Hqg
,Tin Omen,1,1,https://www.youtube.com/channel/UCFb1EHE_be9b2nAmGu8RfsQ
,Margo MacSweeney,1,1,https://www.youtube.com/channel/UCrJdccbcZ40fbCjrh1LhblA
,isleofwightfestival,1,1,https://www.youtube.com/channel/UCnULp16WtSX404Du_Nlmcxw
,Positive Vibe Media,1,1,https://www.youtube.com/channel/UCe9kDywiFD56mYukTIaxGVA
,whogotsthecrack,1,1,https://www.youtube.com/channel/UCQFeCKqGZT3cSbDHPcWnsBQ
,Maurizio Andreoli,1,1,https://www.youtube.com/channel/UCscklnHwN-k7gA01eAMSdTQ
,Chris Attrell,1,1,https://www.youtube.com/channel/UCQNpD_lya4u6i3Y4n0ZaHRQ
,Stringer media,1,1,https://www.youtube.com/channel/UC7hLKPugbrkRDzng307Nlag
,Geography By Geoff,1,1,https://www.youtube.com/channel/UC7-Z34pbJ0ZAOJRmUCEz0Cg
,Gilly and Keeves,1,1,https://www.youtube.com/channel/UCxY70x2COyMICgCfEwgVcJg
,Tom Segura,1,1,https://www.youtube.com/channel/UCuT0B27AxYqCPWMJixOOnMQ
,Internet Shaquille,1,1,https://www.youtube.com/channel/UCSuT9FSddzI6W5Bij9XwtmA
,noob download,1,1,https://www.youtube.com/channel/UCi5CXfhbytLx4-IKMYWrVXw
,Part-Time Explorer,1,1,https://www.youtube.com/channel/UC3l-MBGanXHD3UKJtkaQSAw
,Dark Exploration Films,1,1,https://www.youtube.com/channel/UCBq8m0Al8nT0jLEx_LJy3rQ
,Channel 5 with Andrew Callaghan,1,1,https://www.youtube.com/channel/UC-AQKm7HUNMmxjdS371MSwg
,Free4All,1,1,https://www.youtube.com/channel/UCzR7R1e_bp0ykhVRPKYfHAw
,iot indonesia,1,1,https://www.youtube.com/channel/UCOz_sG60KPq7tYgYDI83MCA
,Elektor TV,1,1,https://www.youtube.com/channel/UChtg0Ek8OFg-tn_Vttd3STw
,MsMojo,1,1,https://www.youtube.com/channel/UC3rLoj87ctEHCcS7BuvIzkQ
,Hell_Pike,1,1,https://www.youtube.com/channel/UCmNcHMXrT7Mt8okC8jpJCpA
,TWiT Tech Podcast Network,1,1,https://www.youtube.com/channel/UCwY9B5_8QDGP8niZhBtTh8w
,LotsOfMuzik,1,1,https://www.youtube.com/channel/UCVqUgRJ8uZF89YT_Ht7V_Xg
,California Roots,1,1,https://www.youtube.com/channel/UCRkc3u66O2GfOrhnGtPBVMw
,KCRW,1,1,https://www.youtube.com/channel/UC54U5gpKkaa_BpXRVNip2Dw
,Jam In The Van,1,1,https://www.youtube.com/channel/UCwfYU2M8TBAus0TIaNtjxlQ
,Woodworking With Wes,1,1,https://www.youtube.com/channel/UCulpgxQBqec_ZY2_LMuFcfA
,Paoson Woodworking,1,1,https://www.youtube.com/channel/UC4PI8VEr1ZaKn4TBcXoy3qg
,CBC Music,1,1,https://www.youtube.com/channel/UCAILl3AE11CoqiSVs6rBwBQ
,Lumberjack Hardwood,1,1,https://www.youtube.com/channel/UCZOAXnnIuglz3RlijWP1tRA
,DumBatGT,1,1,https://www.youtube.com/channel/UCsiNeXG3p9nUvXyGs_VFAug
,10 minutes recipe,1,1,https://www.youtube.com/channel/UCuQVfD2ywdgiahxkqrVb5Bg
,Helly's Simple Recipe,1,1,https://www.youtube.com/channel/UCY8J23P_GQHPoGh2XetHGdQ
,Peter Attia MD,1,1,https://www.youtube.com/channel/UC8kGsMa0LygSX9nkBcBH1Sg
,Beggars Banquet Records,1,1,https://www.youtube.com/channel/UCXWY-FG0IvCKrj_lqQdGLOQ
