# category_review.txt
# Channels that could not be auto-categorized.
# Edit the last column, then save as channel_overrides.txt
# Valid categories: music | tv | tech | unsure | news | food | comedy | other
# May be abbreviated M, V, T, unsure, N, F, C, O
norm_name|raw_name|channel_url|total_plays|title_count|category
Open Green Energy|Open Green Energy |https://www.youtube.com/channel/UC_fafII4lTx7Ov8jIT2mIVQ|2|1|unsure
Musikladen|Musikladen|https://www.youtube.com/channel/UCK1ArH0TW0Ndl5Z_SBGUWvQ|2|1|unsure
WLUK-TV FOX 11|WLUK-TV FOX 11|https://www.youtube.com/channel/UC72xzKVi3b_2oed6zQ8KKQg|2|1|unsure
YouTube Movies|YouTube Movies|https://www.youtube.com/channel/UCVJenWACP1nNpQXUtzrA_0w|2|1|unsure
YouTube Movies|YouTube Movies|https://www.youtube.com/channel/UC0KfjoXBCl25l1sKBIj3DmA|2|1|unsure
Chilled Squirrel Electric Bikes|Chilled Squirrel Electric Bikes|https://www.youtube.com/channel/UCvoUHzx_43AH54_TkxHoIfA|2|1|unsure
Majenko Technologies|Majenko Technologies|https://www.youtube.com/channel/UC1JkmHT_L01zqF0X8U-Fsbg|2|1|unsure
SamTheTinkerer|SamTheTinkerer|https://www.youtube.com/channel/UCNAh2FYgiEfIUe-2GEM8Hng|2|1|unsure
NXRemix|NXRemix|https://www.youtube.com/channel/UCE2XEll4_vydv-97-flh46A|2|1|unsure
Bytes Of Pi|Bytes Of Pi|https://www.youtube.com/channel/UCxwh7SU2e4nbOYQR8SYe2VQ|2|1|unsure
The Smart Home Maker|The Smart Home Maker|https://www.youtube.com/channel/UCN7fpaXBnNSraMqjWJCWwAg|2|1|unsure
HAZI TECH|HAZI TECH|https://www.youtube.com/channel/UCFmKO0axFm3jTsib3x02Y2w|2|1|unsure
Geeksmithing|Geeksmithing|https://www.youtube.com/channel/UCVvDArh4Hz_geHOE9S81Lng|2|1|unsure
nishad2m8|nishad2m8|https://www.youtube.com/channel/UCV_35rUyf4N5mHZXaxaFKiQ|2|1|unsure
KINGTECH GROUP|KINGTECH GROUP|https://www.youtube.com/channel/UC9dA3mrJYa1iXhIlGyEcalA|2|1|unsure
Butter, What?!|Butter, What?!|https://www.youtube.com/channel/UC24t8AZTwmJkvpNWsBfZcbA|2|1|unsure
Future Interfaces Group|Future Interfaces Group|https://www.youtube.com/channel/UC1TLWwu-sGVuN51AhTjeSZg|2|1|unsure
XeelTech|XeelTech|https://www.youtube.com/channel/UCB0UAGGJPU_WQkhsFKPzkpA|2|1|unsure
Everything Electronic|Everything Electronic|https://www.youtube.com/channel/UCDRpLrmYeHy2eadCEdjsidQ|2|1|unsure
upir|upir|https://www.youtube.com/channel/UCWHHWV_tkafsHNZ65V64sNQ|2|1|unsure
LEDSUNE|LEDSUNE|https://www.youtube.com/channel/UC8rIMk0_3B5f83KgzaW__TQ|2|1|unsure
electronic GURU|electronic GURU|https://www.youtube.com/channel/UCJmFy7YSogeWXwmXOfRJ6JQ|2|1|unsure
Gadget Reboot|Gadget Reboot|https://www.youtube.com/channel/UCwiKHTegfDe33K5wnmyULog|2|1|unsure
bigclivedotcom|bigclivedotcom|https://www.youtube.com/channel/UCtM5z2gkrGRuWd0JQMx76qA|2|1|unsure
PeriscopeFilm|PeriscopeFilm|https://www.youtube.com/channel/UCddem5RlB3bQe99wyY49g0g|2|1|unsure
ibender|ibender|https://www.youtube.com/channel/UCkKpAIWzE5pgzcaSHF_uqdA|2|1|unsure
NextoolX|NextoolX|https://www.youtube.com/channel/UC18m4uAsXBsKkFvmXOfCpgQ|2|1|unsure
Mirko Pavleski|Mirko Pavleski|https://www.youtube.com/channel/UCHLzc76TZel_vCTy0Znvqyw|2|1|unsure
ElectroFun|ElectroFun|https://www.youtube.com/channel/UCaQ6G3oJgBTNgY2_cHkinWA|2|1|unsure
PWE|PWE|https://www.youtube.com/channel/UCIRMBQOqlDXcguO-1h0aJww|2|1|unsure
Local Bytes|Local Bytes|https://www.youtube.com/channel/UCfbRl1KzQc4yEFAzpnkOLFQ|2|1|unsure
HowTo|HowTo|https://www.youtube.com/channel/UCRDDQqd4CZhGj9rEBAUur6w|2|1|unsure
Tom the Dilettante|Tom the Dilettante|https://www.youtube.com/channel/UC4toYvxk-yXvaQaazXXyPdQ|2|1|unsure
LED Grow Lights Depot|LED Grow Lights Depot|https://www.youtube.com/channel/UCwOBeZbILAQBV-SKwN9Kmtw|2|1|unsure
Techplant|Techplant|https://www.youtube.com/channel/UCK48_8v5k90EXEYRD5mATlw|2|1|unsure
The Gnosis Hub|The Gnosis Hub|https://www.youtube.com/channel/UCAb7VP6T4yM2VaYin5pFm4A|2|1|unsure
Adrian Slabu|Adrian Slabu|https://www.youtube.com/channel/UCNcKxKY4vDqzgodBez9Fqfw|2|1|unsure
Allsortzz|Allsortzz|https://www.youtube.com/channel/UCDpKJ2Vg2SYyiyAl6grj85w|2|1|unsure
Mr.whosetech|Mr.whosetech|https://www.youtube.com/channel/UC5i8pjCWFzPHJqaDe7VC00Q|2|1|unsure
Nathan Carter|Nathan Carter|https://www.youtube.com/channel/UCvF1KLE7N4YncZq15_4ZazQ|2|1|unsure
Krishna Sahay|Krishna Sahay|https://www.youtube.com/channel/UC1I7kEKJD1s_ALwQ4U4OnLw|2|1|unsure
Hardware Canucks|Hardware Canucks|https://www.youtube.com/channel/UCTzLRZUgelatKZ4nyIKcAbg|2|1|unsure
Tech Guy Charlie|Tech Guy Charlie|https://www.youtube.com/channel/UCnxfp2a9I_YnCXpbqvXD4Ww|2|1|unsure
mukesh kaviyath|mukesh kaviyath|https://www.youtube.com/channel/UCX3itIyj0O3vddEvbcQlnmw|2|1|unsure
Geerling Engineering|Geerling Engineering|https://www.youtube.com/channel/UCsd6hP-zzIkCpw8XGw7Osyw|2|1|unsure
Techlick Town|Techlick Town|https://www.youtube.com/channel/UCf32sehhVBEMCa4tH2evWKw|2|1|unsure
The Tinkering Techie|The Tinkering Techie|https://www.youtube.com/channel/UCWAR4TpEfH1IPp5_nWB1sPw|2|1|unsure
YouTube Movies|YouTube Movies|https://www.youtube.com/channel/UC-nlr0OOOo4lJeIzkQxKfJw|2|1|unsure
TechTrends|TechTrends|https://www.youtube.com/channel/UCPrfNyL7yN-15Q6Eu7UYkOA|2|1|unsure
800 Pound Gorilla Comedy Slices|800 Pound Gorilla Comedy Slices|https://www.youtube.com/channel/UCv4BtTHeqclK5jWEnnGjT2Q|2|1|unsure
Kelsey Cook|Kelsey Cook|https://www.youtube.com/channel/UCeFplBg-HWc6TSRGCAprLNQ|2|1|unsure
Cathy Pacific & Eric|Cathy Pacific & Eric|https://www.youtube.com/channel/UCoCzk6Q-hRL5v4TsebTKDFA|2|1|unsure
Nostalgic Tune|Nostalgic Tune|https://www.youtube.com/channel/UCPT1AuNmVtlkLF-9HYTCCpA|2|1|unsure
Laugh Society - Ladies First|Laugh Society - Ladies First|https://www.youtube.com/channel/UC7S8jiVhYjcFUBOoLkCPKsw|2|1|unsure
Steve Berke|Steve Berke|https://www.youtube.com/channel/UCAmCoL6-FOMe17du44P59-Q|2|1|unsure
Чикен Карри|Чикен Карри|https://www.youtube.com/channel/UCn9bv143ECsDMw-kJCNN7QA|2|1|unsure
YouTube Movies|YouTube Movies|https://www.youtube.com/channel/UCU-ZAZrECP6LNzf07cBBO4Q|2|1|unsure
YouTube Movies|YouTube Movies|https://www.youtube.com/channel/UCCCd3TZCP7GQLH6QShAs_yQ|2|1|unsure
aperol.italia|aperol.italia|https://www.youtube.com/channel/UCDvwkM9LjJLgazv-gjxFUWg|2|1|unsure
The Grand Jam|The Grand Jam|https://www.youtube.com/channel/UCn-1CDSbd7Sf3uCBdzQApyw|2|1|unsure
IMSAI Guy|IMSAI Guy|https://www.youtube.com/channel/UCzxHDi9lhMwiG4XKzlJKy5w|2|1|unsure
Hakista TV (Pinoy Hacker)|Hakista TV (Pinoy Hacker)|https://www.youtube.com/channel/UC0cFQyiHeu0mQHQYzIYxNzw|2|1|unsure
ezContents|ezContents|https://www.youtube.com/channel/UChl1XVTGzBveawq3WG53Bcw|2|1|unsure
Justin Garrison|Justin Garrison|https://www.youtube.com/channel/UCCOfb0euSR3nlKMMX9xZBEw|2|1|unsure
Maker HQ|Maker HQ|https://www.youtube.com/channel/UCujiwmvDZq_wdoyiTHVs9uw|2|1|unsure
Kris Kasprzak|Kris Kasprzak|https://www.youtube.com/channel/UCLz4dz3aLyArDEHdZUoTuoA|2|1|unsure
Talk with Taco|Talk with Taco|https://www.youtube.com/channel/UCS676AlQMucWSk5Rw71ExEQ|2|1|unsure
Anas Box|Anas Box|https://www.youtube.com/channel/UCFTOhwVaEaY2_t7YBwn8q1g|2|1|unsure
arduiNote|arduiNote|https://www.youtube.com/channel/UCyaarzsPPqh24QUOPxJLwwA|2|1|unsure
GAMEROOMTHEATER|GAMEROOMTHEATER|https://www.youtube.com/channel/UC0Jbcdkl7vJEaSTkYhVskJQ|2|1|unsure
yotudero|yotudero|https://www.youtube.com/channel/UCAIcwsJeLSAsY6MTTjF4gDw|2|1|unsure
Dad Doing Stuff|Dad Doing Stuff|https://www.youtube.com/channel/UCMqBvSAiyIQd1BYZIS__72w|2|1|unsure
Omnia Rasa Design|Omnia Rasa Design|https://www.youtube.com/channel/UCBRgjxp-js_9yWjAemQ3tGw|2|1|unsure
Watch Wes Work|Watch Wes Work|https://www.youtube.com/channel/UC2kEuLCRUrWAvHlupobn4aw|2|1|unsure
Modern Mining|Modern Mining|https://www.youtube.com/channel/UCdbmNBwxeziIf21q2Xl5vpw|2|1|unsure
45Drives|45Drives|https://www.youtube.com/channel/UCV_OrwHDqXdz7JuxjROhetA|2|1|unsure
donaldsneffe|donaldsneffe|https://www.youtube.com/channel/UCbvFwOwRmP6ieKKhkDKm_NQ|2|1|unsure
iotexpert|iotexpert|https://www.youtube.com/channel/UC3aSWRvU2s8NyhnF1rfnwRQ|2|1|unsure
Mooi Huis|Mooi Huis|https://www.youtube.com/channel/UCPm3qdH3VvLXu9flngzCQtQ|2|1|unsure
Fenyutas|Fenyutas|https://www.youtube.com/channel/UC_ulkUpEZdjxv1uv2EVQoGw|2|1|unsure
Project Blue Falcon|Project Blue Falcon|https://www.youtube.com/channel/UCObMtTKitupRxbYHLlwHE3w|2|1|unsure
element14 presents|element14 presents|https://www.youtube.com/channel/UChturLXwYxwTOf_5krs0qvA|2|1|unsure
Derek Molloy|Derek Molloy|https://www.youtube.com/channel/UCf_sAmhBw7Tj7-2ujmLFoQg|2|1|unsure
PEBA Tools|PEBA Tools|https://www.youtube.com/channel/UCPr3yByz5nnUOIxia88Pliw|2|1|unsure
enph twofivethree|enph twofivethree|https://www.youtube.com/channel/UCnKm_feiYyGU4xA8D-zrhBw|2|1|unsure
freeCodeCamp.org|freeCodeCamp.org|https://www.youtube.com/channel/UC8butISFwT-Wl7EV0hUK0BQ|2|1|unsure
LX Hausys RUS | HIMACS|LX Hausys RUS | HIMACS|https://www.youtube.com/channel/UCh5rd0_-b7ZqWpE60QhfVCw|2|1|unsure
Coding with Estefania|Coding with Estefania|https://www.youtube.com/channel/UCng0h8WiHLmT57JJ8At4LfQ|2|1|unsure
Maker Vibe|Maker Vibe|https://www.youtube.com/channel/UCDlWfMxJScFiIPbDhGea1vw|2|1|unsure
David Ondrej|David Ondrej|https://www.youtube.com/channel/UCPGrgwfbkjTIgPoOh2q1BAg|2|1|unsure
Sean Kochel|Sean Kochel|https://www.youtube.com/channel/UCFig7skuwYrCIGy0tuZHA2Q|2|1|unsure
Fox Gadget|Fox Gadget|https://www.youtube.com/channel/UC1u7EDUCNHkMPtktFkuCraw|2|1|unsure
Embedded Weekends|Embedded Weekends|https://www.youtube.com/channel/UC9SBBYfe5v2TgBsqjFqpN_g|2|1|unsure
Tony Teaches Tech|Tony Teaches Tech|https://www.youtube.com/channel/UCWPJwoVXJhv0-ucr3pUs1dA|2|1|unsure
KM4ACK|KM4ACK|https://www.youtube.com/channel/UCSQhXfGo_68Ta8-2wStAWkw|2|1|unsure
Psi|Psi|https://www.youtube.com/channel/UCU4smTMtuMQ4pBjiDe9fOcg|2|1|unsure
Uteh Str|Uteh Str|https://www.youtube.com/channel/UCk8rZ8lhAH4H-75tQ7Ljc1A|2|1|unsure
Eleunit|Eleunit|https://www.youtube.com/channel/UCYF7Za0YoaDJtsbjRdvio5A|2|1|unsure
CLARVO|CLARVO|https://www.youtube.com/channel/UCvrJknmJRyRdnF_jEO0zB4w|2|1|unsure
Technical Resolution|Technical Resolution|https://www.youtube.com/channel/UCsluxa3FfDr3jx02CCwPWOw|2|1|unsure
The Cyber Mentor|The Cyber Mentor|https://www.youtube.com/channel/UC0ArlFuFYMpEewyRBzdLHiw|2|1|unsure
Blagoje Mrkic|Blagoje Mrkic|https://www.youtube.com/channel/UCwxBekoI-WZUPYSh5GZ9RUg|2|1|unsure
LVGL|LVGL|https://www.youtube.com/channel/UC0fMcpuRA0Zxn_EJYCL88-Q|2|1|unsure
Ask Leo!|Ask Leo!|https://www.youtube.com/channel/UCIcDD_2ewPpM6dk9rZlHEBA|2|1|unsure
Leon Marsden|Leon Marsden|https://www.youtube.com/channel/UCF9Eg79QcplawXhdQigeEwQ|2|1|unsure
FutureScapes|FutureScapes|https://www.youtube.com/channel/UC8hUDo27bMLu8t7qkp7JaOg|2|1|unsure
Explain Tech|Explain Tech|https://www.youtube.com/channel/UCZnZQa1_Ji_gTaDk68_lFCQ|2|1|unsure
Savvy Tech Tips|Savvy Tech Tips|https://www.youtube.com/channel/UCGseLWeHJHgYidd-UlpcyNw|2|1|unsure
CyberCPU Tech|CyberCPU Tech|https://www.youtube.com/channel/UCMuAUiKC29C5qM6_ZTY9Xww|2|1|unsure
Frenck | Home Assistant & Smart Home|Frenck | Home Assistant & Smart Home|https://www.youtube.com/channel/UCZ2Ku6wrhdYDHCaBzLaA3bw|2|1|unsure
LED Strip Studio|LED Strip Studio|https://www.youtube.com/channel/UCzf3jIJmqquNJW9OtQrNspg|2|1|unsure
CrunchLabs|CrunchLabs|https://www.youtube.com/channel/UC513PdAP2-jWkJunTh5kXRw|2|1|unsure
Global History Narratives.|Global History Narratives.|https://www.youtube.com/channel/UC3wSWqgZfXPyrS7DNkHNl2A|2|1|unsure
Easy Flashing|Easy Flashing|https://www.youtube.com/channel/UCwbQ5I3l66R0ZWJQmYIO-pA|2|1|unsure
John Loney|John Loney|https://www.youtube.com/channel/UCT0IM--VjBaRHY0RlU77xdQ|2|1|unsure
GeekToolkit|GeekToolkit|https://www.youtube.com/channel/UC_lUgOaopkzaijQaI3gAi3g|2|1|unsure
Two Way Mirrors|Two Way Mirrors|https://www.youtube.com/channel/UCuWNyJwj0d80xxVmFtRbQTw|2|1|unsure
Fifty Percent Awesome|Fifty Percent Awesome|https://www.youtube.com/channel/UCvtsg4ruAisZVVV_QpkLk5g|2|1|unsure
SIRS Electronics Inc|SIRS Electronics Inc|https://www.youtube.com/channel/UCH2Rqi3XgLaDGgLQaNFLibw|2|1|unsure
Tammy Blevans|Tammy Blevans|https://www.youtube.com/channel/UClNRQFcAbz8IpmJ0YYFxIrA|2|1|unsure
Robu.in|Robu.in|https://www.youtube.com/channel/UCDS8MYh6mBtElvrV2R8ix4g|2|1|unsure
Smart Bright LEDs|Smart Bright LEDs|https://www.youtube.com/channel/UCNpaPOgTPb_t3s9qkZGCcVg|2|1|unsure
xTreme Sequences|xTreme Sequences|https://www.youtube.com/channel/UC5Lqmq92qPuMFwUG_y2ebCg|2|1|unsure
iDJMic|iDJMic|https://www.youtube.com/channel/UCMtjUWBX-CZ1DErmnSJLLeA|2|1|unsure
History of Simple Things|History of Simple Things|https://www.youtube.com/channel/UC95ANqPeSKRNEH1CaCOs2ew|2|1|unsure
Technical Flasher|Technical Flasher|https://www.youtube.com/channel/UC_x_wWCyTKhBVOQDNZHcGqA|2|1|unsure
My Grandads Shed|My Grandads Shed|https://www.youtube.com/channel/UCUUt2Usc7fUX_goV5-jgGdg|2|1|unsure
LEDRUS - светодиодное освещение|LEDRUS - светодиодное освещение|https://www.youtube.com/channel/UC6eDvn4O3sjIwFbOhxkoyIw|2|1|unsure
Vicious Computers|Vicious Computers|https://www.youtube.com/channel/UC6fu_OakhfgY3PaYBuiDmNQ|2|1|unsure
AvWuff|AvWuff|https://www.youtube.com/channel/UCY4YVr7INp5W2XORQdME-aQ|2|1|unsure
The Chemical Brothers|The Chemical Brothers|https://www.youtube.com/channel/UCvyAsTkXVoCQtFG-rGhwCKw|2|1|unsure
Music Library|Music Library|https://www.youtube.com/channel/UCGKONlVc1-d4TStFxcQTBNg|2|1|unsure
Zafer|Zafer|https://www.youtube.com/channel/UC26KdtzMPDNQwNpHv9CHlrw|2|1|unsure
PingIsOver9000|PingIsOver9000|https://www.youtube.com/channel/UCKbEWb4snkK3Z53wHCCa4Ug|2|1|unsure
Lance Wilhelm|Lance Wilhelm|https://www.youtube.com/channel/UCAOA0TocUJL0sAxzxEyX74w|2|1|unsure
FRUGAL DAILY|FRUGAL DAILY|https://www.youtube.com/channel/UCyqzhcwKso06h_3hRGsepgg|2|1|unsure
The Curious Mind|The Curious Mind|https://www.youtube.com/channel/UCzVzADipldUrUhKkuw-ISqw|2|1|unsure
Golden Joystick|Golden Joystick|https://www.youtube.com/channel/UCT-fz1UHKlmytVVbX3T_Wcg|2|1|unsure
Jyoti Mishra|Jyoti Mishra|https://www.youtube.com/channel/UCfP2pKpB1OFrp_8qiOYwiFg|2|1|unsure
Slav|Slav|https://www.youtube.com/channel/UC8MLS5X0vWxxa5nyJxfSA1A|2|1|unsure
Eskimo Recordings|Eskimo Recordings|https://www.youtube.com/channel/UCk1Ya3JbCT9FHBtIa2L1ocA|2|1|unsure
Nacional Records|Nacional Records|https://www.youtube.com/channel/UCK_7uFzY1qxGpT3BiYHAoxg|2|1|unsure
TwistedMusicUK|TwistedMusicUK|https://www.youtube.com/channel/UC-QABl1VPBmnv0v6vLwDQNg|2|1|unsure
IILE|IILE|https://www.youtube.com/channel/UCX4IX5u49LP5PDrb07OVErg|2|1|unsure
Synapson|Synapson|https://www.youtube.com/channel/UCWWyDRyi_U7qtGWPZ0rQD6g|2|1|unsure
CaravanPalace|CaravanPalace|https://www.youtube.com/channel/UCKH9HfYY_GEcyltl2mbD5lA|2|1|unsure
niemamnikuOoo|niemamnikuOoo|https://www.youtube.com/channel/UC_Mu5AMFvP6ShUQbWmo2JLg|2|1|unsure
m0mper|m0mper|https://www.youtube.com/channel/UCWCm7Ff1tpChnTEKqj_LURQ|2|1|unsure
Kid Loco|Kid Loco|https://www.youtube.com/channel/UCVkaYPuRb-TWyd5sUIevOTg|2|1|unsure
Curtis11611|Curtis11611|https://www.youtube.com/channel/UC2iUo8Rf-lh1oW7q5vTK5KA|2|1|unsure
ALEX BRASIL|ALEX BRASIL|https://www.youtube.com/channel/UCFoyObZrqe_QDalrUDAj-mA|2|1|unsure
sibbba|sibbba|https://www.youtube.com/channel/UC-RVkspk--K5GaNlU7Gqdng|2|1|unsure
Gears and Tech|Gears and Tech|https://www.youtube.com/channel/UC87yYbCYEV-TqM9h6WU3Ccg|2|1|unsure
John Coles|John Coles|https://www.youtube.com/channel/UCiQVwYwRLA_vRr-8lccBaoA|2|1|unsure
Gary Owen|Gary Owen|https://www.youtube.com/channel/UCEiJQ6Uohu1mUHMIoCiOlPw|2|1|unsure
Beyond The Stars|Beyond The Stars|https://www.youtube.com/channel/UCwPZxqXhWtb6R8Z2soEbF8g|2|1|unsure
Cognify| Cognify|https://www.youtube.com/channel/UCwqjDflT7Owh2yp87nN4vSw|2|1|unsure
List 25|List 25|https://www.youtube.com/channel/UCWqJpFqlX59OML324QIByZA|2|1|unsure
Digital Taxidermy|Digital Taxidermy|https://www.youtube.com/channel/UChxsSI0e0kbiWyqIlu4Chfw|2|1|unsure
shan duet|shan duet|https://www.youtube.com/channel/UCdCzXuJvbsPcjC4ibCuAptw|2|1|unsure
Shailendra Khare|Shailendra Khare|https://www.youtube.com/channel/UCvmqUe8XAmg4d5CElP2nREA|2|1|unsure
An ideal vidyarthi|An ideal vidyarthi |https://www.youtube.com/channel/UCTu--kh9ZaJnVQvLfXyJljw|2|1|unsure
KSDK News|KSDK News|https://www.youtube.com/channel/UCVHTypjbrXH-maZaIkwweJA|2|1|unsure
Red Hot Chili Peppers Argentina|Red Hot Chili Peppers Argentina|https://www.youtube.com/channel/UCGZgakbjxHIa-zys18IPREA|2|1|unsure
What's for afters?|What's for afters?|https://www.youtube.com/channel/UCzZFKfzvIv3enwhRAc90rSw|2|1|unsure
Conan O'Brien|Conan O'Brien|https://www.youtube.com/channel/UCo3nWXH_6vVJ5-xbF3bKb3Q|2|1|unsure
Séquence|Séquence|https://www.youtube.com/channel/UCuZiVC_rCTiAV7j61D_CNQA|2|1|unsure
scefftex|scefftex|https://www.youtube.com/channel/UCLxs3EUeld_7WOtxQ8rxwmA|2|1|unsure
Jamie xx|Jamie xx|https://www.youtube.com/channel/UCbcUt4SAP587pHR4v9O60aA|2|1|unsure
zlol56|zlol56|https://www.youtube.com/channel/UCXvdwUUv6ziOFhMkEwg8ZQA|2|1|unsure
itsAirLow|itsAirLow|https://www.youtube.com/channel/UCKsHD-leOlL7zK9iPWgY9Ug|2|1|unsure
Trampsta|Trampsta|https://www.youtube.com/channel/UCOlxGyNCuzG8xm5ogYM6OOQ|2|1|unsure
MOES.Official|MOES.Official|https://www.youtube.com/channel/UCyQuy9g1m_4RGtHUCVzFLLw|2|1|unsure
Smart Home Makers|Smart Home Makers|https://www.youtube.com/channel/UCa-_T4_g4T_11YMlxn80LaQ|2|1|unsure
FirstBuild|FirstBuild|https://www.youtube.com/channel/UCT5yKq1B2w0xUkGN-podiRA|2|1|unsure
Predictable Designs with John Teel|Predictable Designs with John Teel|https://www.youtube.com/channel/UCDqov5THnmr0KX3f1FeK0Uw|2|1|unsure
amplifiedparts|amplifiedparts|https://www.youtube.com/channel/UCNHkt3lDVGFJAGJWKxLrEUw|2|1|unsure
qiachip.com|qiachip.com|https://www.youtube.com/channel/UCcv-i14aTz_Od9i04-aN9VQ|2|1|unsure
TomStell|TomStell|https://www.youtube.com/channel/UCXkhHJSRpjQUKIEZ9LL6mIA|2|1|unsure
Christopher Lum|Christopher Lum|https://www.youtube.com/channel/UCPUuVY7w8brL0r__P8UBgyQ|2|1|unsure
The magic project|The magic project|https://www.youtube.com/channel/UCHg5YSsWMajbHHga3lcXywg|2|1|unsure
Rob Hull|Rob Hull|https://www.youtube.com/channel/UC5qr9xhVoV-ZyZ_XA7sKVGg|2|1|unsure
HaleysTusk|HaleysTusk|https://www.youtube.com/channel/UCanbxr_anO1_bBI1e3R9r2A|2|1|unsure
SleazyEmotions|SleazyEmotions|https://www.youtube.com/channel/UC2QlZ0NIY12Tg-AGJZ3Cddw|2|1|unsure
stevestizzy|stevestizzy|https://www.youtube.com/channel/UC3fSAoGdqdy-W6ameH1P9lA|2|1|unsure
Brother Dege|Brother Dege|https://www.youtube.com/channel/UC_PF34-Ff7Qu_4xy3N2XgIw|2|1|unsure
Becca Krueger|Becca Krueger|https://www.youtube.com/channel/UCAiujdCpjaSTP_4QA0v422Q|2|1|unsure
Carter Vintage Guitars|Carter Vintage Guitars|https://www.youtube.com/channel/UCCkC_RBt7bYlkCI_5VPwFbA|2|1|unsure
Swedish House Mafia|Swedish House Mafia|https://www.youtube.com/channel/UC5HEq5U--O5nn134mizyCcw|2|1|unsure
Electronic Clinic|Electronic Clinic|https://www.youtube.com/channel/UCo1jouP-SEy7Pjrk1p-lDaQ|2|1|unsure
Tips 365|Tips 365|https://www.youtube.com/channel/UCSE-HgtllobqlkeEC6uP3Ig|2|1|unsure
Branchus Creations|Branchus Creations|https://www.youtube.com/channel/UCXy8pDuiwZoY8_bNISGQ_Cw|2|1|unsure
Vector 3D|Vector 3D|https://www.youtube.com/channel/UCIi0sokRP7JKU-f0HHIhicw|2|1|unsure
MAKERDEMY|MAKERDEMY|https://www.youtube.com/channel/UCyLaY1hc2zjfDCe5kGfKp1w|2|1|unsure
Photos with Phones|Photos with Phones|https://www.youtube.com/channel/UCNIcnAGo4GrPDK5UHVz3vRA|2|1|unsure
Eletrônica Brothers|Eletrônica Brothers|https://www.youtube.com/channel/UCRhqp5ZhJKcblctciqdIQ1w|2|1|unsure
TARIQ LAB|TARIQ LAB|https://www.youtube.com/channel/UCe-DEeez7mB_q6WuKc8992Q|2|1|unsure
Tecnologia y Soluciones|Tecnologia y Soluciones|https://www.youtube.com/channel/UC3U4tSnHO2MM-1xMfFj2U-g|2|1|unsure
Alfian Center|Alfian Center|https://www.youtube.com/channel/UCoBszWOTLUvA1bkuXPJLkzw|2|1|unsure
Tum by style|Tum by style|https://www.youtube.com/channel/UCClSNf6XXiFpAaDvu7dguIA|2|1|unsure
Fluxray Electronics|Fluxray Electronics|https://www.youtube.com/channel/UCGNLcJ0ObaQCTYTyh3fQBfQ|2|1|unsure
Technifyi|Technifyi|https://www.youtube.com/channel/UCa99vjc950MPSEgMbInE8jQ|2|1|unsure
Something about Electronics|Something about Electronics|https://www.youtube.com/channel/UCpXJkVhjRdoC4LaDv-Qyqxg|2|1|unsure
iFixit|iFixit|https://www.youtube.com/channel/UCHbx9IUW7eCeJsC4sBCTNBA|2|1|unsure
LOOK MUM NO COMPUTER|LOOK MUM NO COMPUTER|https://www.youtube.com/channel/UCafxR2HWJRmMfSdyZXvZMTw|2|1|unsure
Air New Zealand|Air New Zealand|https://www.youtube.com/channel/UCtQp6YD3Uc7Q439xlWL6APA|2|1|unsure
Santi Luib III - SL3 Simulations|Santi Luib III - SL3 Simulations|https://www.youtube.com/channel/UCoR98h5ibOfIBSI8q1fyAaw|2|1|unsure
Smart Home Theory|Smart Home Theory|https://www.youtube.com/channel/UC7YXqJM3-7PkSV2o9awVFfQ|2|1|unsure
Zach Hollenbaugh|Zach Hollenbaugh|https://www.youtube.com/channel/UCZ_LqH2j4jjtNWy5EkMo1BQ|2|1|unsure
Botfreaks Robotics|Botfreaks Robotics|https://www.youtube.com/channel/UC5hwXxAKNDHC_T2iMFM97yw|2|1|unsure
Mohsin Kamal|Mohsin Kamal|https://www.youtube.com/channel/UCCNRUbcJqgrzLrxl47TvWdg|2|1|unsure
HAI-Tech|HAI-Tech|https://www.youtube.com/channel/UCmzxK8yTDp_DZqI3SPq7pvg|2|1|unsure
Enduring Charm LLC|Enduring Charm LLC|https://www.youtube.com/channel/UCabMcJyGkNHMbKEV3CqdD_w|2|1|unsure
Dignited|Dignited|https://www.youtube.com/channel/UChigpjfvOw0BWFbaaR240Ew|2|1|unsure
NotEnoughTECH|NotEnoughTECH|https://www.youtube.com/channel/UC7V__uBIaZotHn_smHJShGQ|2|1|unsure
BMonster Laboratory|BMonster Laboratory|https://www.youtube.com/channel/UCt4bQMxOytascRdZmRao0wg|2|1|unsure
Philip Giacalone|Philip Giacalone|https://www.youtube.com/channel/UCvn82nqgEHedjvCzUlqnRnQ|2|1|unsure
TBOZ31|TBOZ31|https://www.youtube.com/channel/UCSsbbXZ73JTlQkTIvOjb3eg|2|1|unsure
Sauber-Lab UK|Sauber-Lab UK|https://www.youtube.com/channel/UCgqmoFK8KvbCtbxe-AOPzHA|2|1|unsure
Sine Lab|Sine Lab|https://www.youtube.com/channel/UCilAatGC-9RQbb3v14UYjyA|2|1|unsure
Electronics Byte|Electronics Byte|https://www.youtube.com/channel/UCfWtcqXFSIgS-zUGT6WRdHQ|2|1|unsure
BurningElectronics|BurningElectronics|https://www.youtube.com/channel/UCgY7gmO8EL9QKPTXWFwxI7g|2|1|unsure
Brain Candy|Brain Candy|https://www.youtube.com/channel/UCCV4FBBania1yEt6QhU-Ntw|2|1|unsure
